ID,Decidim Commentable Type,Decidim Commentable ID,Decidim Author ID,Created At,Updated At,Depth,Alignment,Decidim User Group ID,Decidim Root Commentable Type,Decidim Root Commentable ID,Decidim Author Type,Body,Comments Count,Decidim Participatory Space Type,Decidim Participatory Space ID,Deleted At,Status,Sensitive Content
32570,Decidim::Proposals::Proposal,20607,332311,2024-12-23T14:28:49.588275,2024-12-23T14:28:49.588275,0,0,,Decidim::Proposals::Proposal,20607,Decidim::UserBaseEntity,"{""pt-BR"": ""Olhar o fazedor de cultura principalmente via CPF, como infraestrutura operacional de realização cultural, permitir aquisição de bens para estimular ações continuas e produção, estabelecer prioridades a projetos de valores até 150 mil e regiões de interiores e que não possui ou não está nos eixos de patrocínio direto pelas empresas. ""}",0,Decidim::ParticipatoryProcess,14,,0,false
32571,Decidim::Proposals::Proposal,20563,332311,2024-12-23T14:34:33.579639,2024-12-23T14:34:33.579639,0,0,,Decidim::Proposals::Proposal,20563,Decidim::UserBaseEntity,"{""pt-BR"": ""Produtores independentes, atores culturais via CPF, produtores culturais com renda até 5 mil mensal""}",0,Decidim::ParticipatoryProcess,14,,0,false
32572,Decidim::Proposals::Proposal,30086,1317588,2024-12-23T14:42:29.772159,2024-12-23T14:42:29.772159,0,0,,Decidim::Proposals::Proposal,30086,Decidim::UserBaseEntity,"{""pt-BR"": ""Está manifestação artística, urbana e de sua importância para nós fazedores culturais, a periferia é embrionária e requintada de muita sabedoria.""}",0,Decidim::ParticipatoryProcess,14,,0,false
32573,Decidim::Proposals::Proposal,20565,332311,2024-12-23T14:44:49.817889,2024-12-23T14:44:49.817889,0,0,,Decidim::Proposals::Proposal,20565,Decidim::UserBaseEntity,"{""pt-BR"": ""Reconhecer a realização de uma ação cultural como contrapartida cultural e social, garantir contratação regional e local nos eventos culturais com leis de incentivo, garantir gratuidade a baixa renda para acesso aos eventos culturais, gerar mapeamento sociocultural por micro região em busca de entendimento de acessibilidade, produção, valorização, investimento regional/local.""}",0,Decidim::ParticipatoryProcess,14,,0,false
32574,Decidim::Proposals::Proposal,20609,332311,2024-12-23T14:49:52.783929,2024-12-23T14:49:52.783929,0,0,,Decidim::Proposals::Proposal,20609,Decidim::UserBaseEntity,"{""pt-BR"": ""Polos culturais de acordo com índice populacional, geração de emprego e renda em espaços culturais governamentais, gerar um banco de investimento financeiro via dedução fiscal para patrocínio direto, estimular intercambio cultural, gerar registro e regulamentação trabalhista ao setor cultural com direitos e deveres de seus profissionais. ""}",0,Decidim::ParticipatoryProcess,14,,0,false
30035,Decidim::Proposals::Proposal,21241,17061,2024-10-26T14:56:05.471629,2024-10-26T14:56:05.471629,0,0,,Decidim::Proposals::Proposal,21241,Decidim::UserBaseEntity,"{""pt-BR"": ""As cidades são responsáveis pela emissão de poluentes, principalmente, a partir dos veículos de transporte. O transporte público e privado deve se tornar elétrico de forma generalizada e os cidadãos devem ter facilitada a moradia perto dos seus locais de trabalho.""}",0,Decidim::ParticipatoryProcess,4,,0,false
30036,Decidim::Proposals::Proposal,20795,807040,2024-10-26T15:12:39.918679,2024-10-26T15:12:39.918679,0,0,,Decidim::Proposals::Proposal,20795,Decidim::UserBaseEntity,"{""pt-BR"": ""A UNFCCC estabelece que a resposta à mudança do clima é o par mitigação - adaptação.""}",0,Decidim::ParticipatoryProcess,4,,0,false
30037,Decidim::Proposals::Proposal,21380,1582505,2024-10-26T15:13:58.223021,2024-10-26T15:13:58.223021,0,0,,Decidim::Proposals::Proposal,21380,Decidim::UserBaseEntity,"{""pt-BR"": ""Criação de um programa dentro do PDDE, com verba específica para criação e manutenção de bandas de música nas escolas.""}",0,Decidim::ParticipatoryProcess,14,,0,false
30038,Decidim::Proposals::Proposal,21324,862734,2024-10-26T15:47:42.787214,2024-10-26T15:47:42.787214,0,0,,Decidim::Proposals::Proposal,21324,Decidim::UserBaseEntity,"{""pt-BR"": ""Que prospere muito!!!!""}",0,Decidim::ParticipatoryProcess,14,,0,false
30039,Decidim::Proposals::Proposal,21379,1581251,2024-10-26T15:52:25.600355,2024-10-26T15:52:25.600355,0,0,,Decidim::Proposals::Proposal,21379,Decidim::UserBaseEntity,"{""pt-BR"": ""Só é possível saber se houve falta de conhecimento (jurídico, estético, financeiro) ao se apresentar uma proposta para um edital qualquer, se for possível compará-la com as outras propostas apresentadas. Então se saberá o que exatamente ocorreu na seleção. Atualmente, o processo é hermético e nada transparente.""}",0,Decidim::ParticipatoryProcess,14,,0,false
30026,Decidim::Proposals::Proposal,20613,333228,2024-10-26T01:08:44.790353,2024-10-26T01:08:44.790353,0,0,,Decidim::Proposals::Proposal,20613,Decidim::UserBaseEntity,"{""pt-BR"": ""A proposta é fundamental para garantir um ambiente digital inclusivo e democrático, onde a diversidade cultural e a liberdade de expressão possam prosperar. Incentivar o pensamento crítico e apoiar redes colaborativas, bem como tecnologias livres e acessíveis, são passos importantes para uma cultura digital mais rica e participativa.""}",0,Decidim::ParticipatoryProcess,14,,0,false
30027,Decidim::Proposals::Proposal,21279,62382,2024-10-26T10:11:59.56876,2024-10-26T10:11:59.56876,0,0,,Decidim::Proposals::Proposal,21279,Decidim::UserBaseEntity,"{""pt-BR"": ""Não tem sentido o governo dar apoio financeiro pra cultura e termos que devolver para o governo uma parte desses recursos em forma de imposto!""}",0,Decidim::ParticipatoryProcess,14,,0,false
30028,Decidim::Proposals::Proposal,21375,1582399,2024-10-26T11:02:18.841951,2024-10-26T11:02:18.841951,0,0,,Decidim::Proposals::Proposal,21375,Decidim::UserBaseEntity,"{""pt-BR"": ""Diante do descalabro racista e fascista isto não deve ser ignorado nem preterido. Ensinei Artes na educação pública e sociologia na escola particular e em ambas as esferas percebo o quanto o ensino regular deve contribuir para a desinformação e a ignorâcia. Vilém Flusser provoca e diz que o diabo é a falta de educação, a ignorância. Também fiz a letra da música que faz ode a Niède Guidon e venceu o 1° festival de música da Serra da Capivara, não falo de cátedra mas creio que momentos, não houve uma segunda nem terceira edição deste certame, é momento ímpar para a cultura, não recebi nada, trabalhei de graça ali. Não acho justo assim. Que se reconheça, se estimule esses festivais no interiorzão do Brasil. Ficar só à mercê de um ou outra gestora de municípios nos vulnerabiliza nos manobra, e no meu caso, nos exclui até. Esse foi o sentimento. Niède Gudon é vista com ciúmes, gera reservas aqui no sudeste do Piauí. Talvez seja isso. Faltou incluir o Ministério da Cultura aqui no movimento.""}",0,Decidim::ParticipatoryProcess,14,,0,false
30029,Decidim::Proposals::Proposal,21264,1582418,2024-10-26T12:11:49.708352,2024-10-26T12:11:49.708352,0,0,,Decidim::Proposals::Proposal,21264,Decidim::UserBaseEntity,"{""pt-BR"": ""10 Fortalecer o papel das florestas, árvores e mata ciliar no combate às mudanças climaticas.\n\n\nPromover o reflorestamento e o plantio de árvores e plantas tanto no campo quanto nas cidades.\n\n\nSeria importante exigir o plantio de árvores na maioria das ruas e avenidas. Essencial para contribuir com a melhora na temperatura e no o combate à poluição e ao aquecimento global.""}",0,Decidim::ParticipatoryProcess,4,,0,false
30030,Decidim::Proposals::Proposal,21264,1582418,2024-10-26T12:16:44.664193,2024-10-26T12:16:44.664193,0,0,,Decidim::Proposals::Proposal,21264,Decidim::UserBaseEntity,"{""pt-BR"": ""11 Promover prâticas de reciclagem e de uso  consciente de recursos hidricos, minerais, industriais e demais recursos naturais.""}",0,Decidim::ParticipatoryProcess,4,,0,false
30031,Decidim::Proposals::Proposal,21352,1582451,2024-10-26T13:51:03.636628,2024-10-26T13:51:03.636628,0,0,,Decidim::Proposals::Proposal,21352,Decidim::UserBaseEntity,"{""pt-BR"": ""O incentivo à criação e manutenção de fanfarras e bandas escolares vai muito além da música; ele toca o coração da comunidade escolar. Essas atividades oferecem aos alunos uma oportunidade de expressar suas emoções, construir amizades e desenvolver habilidades que levarão para a vida toda. A energia vibrante de tocar em grupo ensina colaboração e disciplina, enquanto o envolvimento nas apresentações traz um senso de realização e orgulho. Ao valorizar as fanfarras e bandas, estamos investindo no bem-estar emocional e social das crianças, proporcionando um espaço de pertencimento e criatividade que pode transformar suas trajetórias. É um gesto que semeia não apenas música, mas também sonhos e conexões duradouras.""}",0,Decidim::ParticipatoryProcess,14,,0,false
30032,Decidim::Proposals::Proposal,21324,9240,2024-10-26T14:09:59.130432,2024-10-26T14:09:59.130432,0,0,,Decidim::Proposals::Proposal,21324,Decidim::UserBaseEntity,"{""pt-BR"": ""Importante salientar que a criação da Agência Nacional da Música e do Fundo Setorial da Música foi aprovada na 4ª Conferência Nacional da Cultura (4CNC) na plenária final, sendo uma das demandas mais importantes que o segmento da Música luta há anos para sua implantação.""}",0,Decidim::ParticipatoryProcess,14,,0,false
32575,Decidim::Proposals::Proposal,20615,1572093,2024-12-23T14:54:24.266011,2024-12-23T14:54:24.266011,0,0,,Decidim::Proposals::Proposal,20615,Decidim::UserBaseEntity,"{""pt-BR"": ""Incluir o eixo de Proteção ambiental na transversalidade das políticas e práticas culturais, estimulando em todo território e regiões atividades culturais que promovam a conservação das águas, do solo e da biodiversidade, compreendendo a cultura como força motriz para a ampliação de consciência sobre as mudanças climáticas e como afetam as cidades e os ecossistemas, tendo papel fundamental na ampliação de vozes e projetos que promovem uma cultura de cuidado com o meio ambiente e os povos e comunidades tradicionais, de combate ao racismo ambiental e o combate às desigualdades socioambientais.""}",0,Decidim::ParticipatoryProcess,14,,0,false
30033,Decidim::Proposals::Proposal,21380,1582451,2024-10-26T14:43:04.79041,2024-10-26T14:43:04.79041,0,0,,Decidim::Proposals::Proposal,21380,Decidim::UserBaseEntity,"{""pt-BR"": ""A implementação de métodos para bandas escolares e a capacitação de professores são passos essenciais para trazer a mágica da música para a vida dos alunos. Quando as crianças e adolescentes têm acesso a uma educação musical de qualidade, eles não apenas aprendem a tocar um instrumento, mas também encontram um espaço seguro para se expressar e desenvolver sua identidade. Professores bem preparados podem inspirar e guiar os alunos em suas jornadas, transformando emoções em melodias e fortalecendo o vínculo entre a educação e a arte. A música nas escolas é uma oportunidade de criar memórias afetivas, promover empatia e construir uma comunidade mais harmoniosa, onde cada nota ressoa com a diversidade e as experiências de cada aluno.""}",0,Decidim::ParticipatoryProcess,14,,0,false
30034,Decidim::Proposals::Proposal,21324,1582486,2024-10-26T14:45:51.614318,2024-10-26T14:45:51.614318,0,0,,Decidim::Proposals::Proposal,21324,Decidim::UserBaseEntity,"{""pt-BR"": ""Que cada estado tenha autonomia para as demandas de projetos, administração de recursos e verbas. ""}",0,Decidim::ParticipatoryProcess,14,,0,false
30040,Decidim::Proposals::Proposal,21324,1582545,2024-10-26T16:21:54.440062,2024-10-26T16:21:54.440062,0,0,,Decidim::Proposals::Proposal,21324,Decidim::UserBaseEntity,"{""pt-BR"": ""A cadeia produtiva da música é importantíssima para a economia e precisa sim de uma agência que dê fomente, regule e fiscalize o que essa importante arte e seu mercado produz para o Brasil e para o mundo. ""}",0,Decidim::ParticipatoryProcess,14,,0,false
30041,Decidim::Meetings::Meeting,380,320490,2024-10-26T16:35:56.802576,2024-10-26T16:35:56.802576,0,0,,Decidim::Meetings::Meeting,380,Decidim::UserBaseEntity,"{""pt-BR"": ""O Governo Federal deve declarar imediatamente a moratória de qualquer desmatamento, para qualquer atividade, por um prazo mínimo de 20 anos. A pena, para quem descumprir a moratória seria a perda do imóvel. Mesma pena deveria ser imputada a qualquer proprietário de terra, que, por qualquer motivo, provoque ou deixe ser provocada qualquer queimada em sua propriedade.""}",0,Decidim::ParticipatoryProcess,8,,0,false
30042,Decidim::Proposals::Proposal,21380,1582556,2024-10-26T16:43:52.260746,2024-10-26T16:43:52.260746,0,0,,Decidim::Proposals::Proposal,21380,Decidim::UserBaseEntity,"{""pt-BR"": ""Me formei em música, mas nas grades de ensino nas escolas não existem nenhum projeto aí acaba ficando sem oportunidade para colocar em prática o que foi estudado.""}",0,Decidim::ParticipatoryProcess,14,,0,false
30043,Decidim::Proposals::Proposal,21352,1582571,2024-10-26T17:29:28.746655,2024-10-26T17:29:28.746655,0,0,,Decidim::Proposals::Proposal,21352,Decidim::UserBaseEntity,"{""pt-BR"": ""As bandas e fanfarras nas escolas ajudar muito no desenvolvimento da criança e adolescente, ensinando ela os valores da vida como também tirado elas da ansiedade,  fazendo com que ela partícipe mas dá escola evitando a evasão escolar. Além de fomentar novos talentos estimulado e valorizado a cultura da música instrumental a partir das bandas.\nVamos fazer a lei de n° 11 769 valer""}",0,Decidim::ParticipatoryProcess,14,,0,false
30044,Decidim::Proposals::Proposal,20605,1582414,2024-10-26T17:44:36.077712,2024-10-26T17:44:36.077712,0,0,,Decidim::Proposals::Proposal,20605,Decidim::UserBaseEntity,"{""pt-BR"": ""Proporcionar, estimular, propagar e investir na capacidade de educação estética que a arte e a cultura têm para demonstrar em oficinas, cursos, pesquisas, palestras, documentários, vídeos, redes sociais, sites, revistas, livros, artigos, eventos e entre outros meios que transmitam esse conteúdo e vivência estética que as artes e as culturas podem propiciar essa formação para uma sociedade mais sensível, inteligível, esclarecida, ética, solidária, comunal e humana.  ""}",0,Decidim::ParticipatoryProcess,14,,0,false
30045,Decidim::Proposals::Proposal,20604,1582413,2024-10-26T18:32:42.675827,2024-10-26T18:32:42.675827,0,0,,Decidim::Proposals::Proposal,20604,Decidim::UserBaseEntity,"{""pt-BR"": ""Projeto “MEMORIAL”, que busque viabilizar, dentro da Regulamentação de Zoneamento Urbano, que contemplem a construção,  a estruturação, a manutenção, fomento e a modernização do atendimento à cultura, patrimônio cultural, produção, comercialização e curadoria em formato galeria a céu aberto de municípios interioranos, todos com potencial criativo e produtivo, sejam eles das artes (Música, Teatro, Dança, Artes plástica), indústria (Agro e outras), comércio, educação e turismo; Objetivo: Nos Municipais do interio, contemplar a regulamentação, estruturação, construção, manutenção e fomento de espaços para atendimento de orientações dos  Planos Diretores com direcionamentos referentes a cultura; Objetivo Específico: Criar e regulamentar espaço para instalação e funcionamento de “MEMORIAIS”; Estabelecer viabilidade de aporte de recursos (PPPs); Garantir a perenidade da diversidade cultural local e regional (Eventos de toda ordem e agenda anual);Garantir o fomento e intercambio culturais.\n""}",0,Decidim::ParticipatoryProcess,14,,0,false
3924,Decidim::Proposals::Proposal,11774,1463179,2023-10-05T01:07:30.817689,2023-10-05T01:07:30.817689,0,1,,Decidim::Proposals::Proposal,11774,Decidim::UserBaseEntity,"{""pt-BR"": ""Os jovens são a energia e a inovação que o Brasil precisa.\n""}",0,Decidim::Assembly,1,,0,false
30046,Decidim::Proposals::Proposal,21352,1582615,2024-10-26T18:48:17.211724,2024-10-26T18:48:17.211724,0,0,,Decidim::Proposals::Proposal,21352,Decidim::UserBaseEntity,"{""pt-BR"": ""As bandas nas escola além de música  os alunos aprende a compartilhar,, organização, diaciplina , alem de tirar muitos alunos das ruas""}",0,Decidim::ParticipatoryProcess,14,,0,false
30047,Decidim::Proposals::Proposal,21324,1582650,2024-10-26T19:57:21.87148,2024-10-26T19:57:21.87148,0,0,,Decidim::Proposals::Proposal,21324,Decidim::UserBaseEntity,"{""pt-BR"": ""Cultura regional total""}",0,Decidim::ParticipatoryProcess,14,,0,false
30048,Decidim::Proposals::Proposal,21353,1582672,2024-10-26T22:54:09.232294,2024-10-26T22:54:09.232294,0,0,,Decidim::Proposals::Proposal,21353,Decidim::UserBaseEntity,"{""pt-BR"": ""Bibliotecas pública é de suma importância! Além de contribuir com os recursos nela existente, ajuda muito a educação informal, ou seja até mesmo aquela pessoa que deseja estudar para concurso público. ""}",0,Decidim::ParticipatoryProcess,14,,0,false
30049,Decidim::Proposals::Proposal,21324,142311,2024-10-26T23:31:08.134113,2024-10-26T23:31:08.134113,0,0,,Decidim::Proposals::Proposal,21324,Decidim::UserBaseEntity,"{""pt-BR"": ""A Agência Nacional de Música é um pleito antigo do segmento, agora uma diretriz resultante da 4ª CNC.\nJunto ao Fundo Setorial tem o potencial para redefinir as bases sob as quais estão alicerçadas as políticas públicas para a música no Brasil.""}",0,Decidim::ParticipatoryProcess,14,,0,false
32576,Decidim::Proposals::Proposal,20564,97839,2024-12-23T14:59:17.908412,2024-12-23T14:59:17.908412,0,0,,Decidim::Proposals::Proposal,20564,Decidim::UserBaseEntity,"{""pt-BR"": ""Territórios Centrais""}",0,Decidim::ParticipatoryProcess,14,,0,false
32577,Decidim::Proposals::Proposal,20611,332311,2024-12-23T14:59:58.988237,2024-12-23T14:59:58.988237,0,0,,Decidim::Proposals::Proposal,20611,Decidim::UserBaseEntity,"{""pt-BR"": ""Incluir como língua oficial brasileira as línguas indígenas e as de matriz africana, realizar uma votação é seleção de uma língua como \""oficial\"" como ioruba e Tupi e ensinar nas escolas, gerar cotas de acesso aos canais televisivos e programas de comunicação para exposição dos saberes ancestral, gerar intercâmbio de vivência da população geral as comunidades tradicionais como incentivo ao turismo cultural ""}",0,Decidim::ParticipatoryProcess,14,,0,false
32578,Decidim::Proposals::Proposal,20564,97839,2024-12-23T15:00:08.81662,2024-12-23T15:00:08.81662,0,0,,Decidim::Proposals::Proposal,20564,Decidim::UserBaseEntity,"{""pt-BR"": ""Territórios urbanos""}",0,Decidim::ParticipatoryProcess,14,,0,false
3925,Decidim::Proposals::Proposal,12055,1453800,2023-10-05T01:09:06.079746,2023-10-05T01:09:06.079746,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Estou otimista quanto ao futuro da educação superior no Brasil com essa proposta.""}",0,Decidim::Assembly,1,,0,false
3926,Decidim::Proposals::Proposal,12055,1453800,2023-10-05T01:10:14.783915,2023-10-05T01:10:14.783915,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Um Sistema Nacional de Transporte Universitário é uma medida transformadora..""}",0,Decidim::Assembly,1,,0,false
3928,Decidim::Proposals::Proposal,11774,1463179,2023-10-05T01:10:43.376579,2023-10-05T01:10:43.376579,0,1,,Decidim::Proposals::Proposal,11774,Decidim::UserBaseEntity,"{""pt-BR"": ""Vamos apoiar essa causa para construir um futuro melhor para todos.\n""}",0,Decidim::Assembly,1,,0,false
3967,Decidim::Proposals::Proposal,11969,1463309,2023-10-05T01:39:18.390836,2023-10-05T01:39:45.468011,0,0,,Decidim::Proposals::Proposal,11969,Decidim::UserBaseEntity,"{""pt-BR"": ""Totalmente necessário ""}",0,Decidim::Assembly,1,2023-10-05T01:39:45.445896,0,false
3972,Decidim::Proposals::Proposal,12055,1463302,2023-10-05T01:42:01.108694,2023-10-05T01:42:01.108694,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Estou empolgado para ver como esse sistema beneficiará os estudantes de todas as regiões.\n""}",0,Decidim::Assembly,1,,0,false
4006,Decidim::Proposals::Proposal,11883,1453801,2023-10-05T01:56:24.673384,2023-10-05T01:56:24.673384,0,1,,Decidim::Proposals::Proposal,11883,Decidim::UserBaseEntity,"{""pt-BR"": ""Bela proposta. Da uma olhada na minha proposta: gid://decide/Decidim::Proposals::Proposal/11775""}",0,Decidim::Assembly,1,,0,false
4014,Decidim::Proposals::Proposal,12031,1453801,2023-10-05T02:00:45.154021,2023-10-05T02:00:45.154021,0,0,,Decidim::Proposals::Proposal,12031,Decidim::UserBaseEntity,"{""pt-BR"": ""Bela proposta. Da uma olhada na minha proposta: gid://decide/Decidim::Proposals::Proposal/11775""}",0,Decidim::Assembly,1,,0,false
3931,Decidim::Proposals::Proposal,12055,1453800,2023-10-05T01:11:48.829975,2023-10-05T01:11:48.829975,0,0,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Vamos trabalhar juntos para eliminar as barreiras que limitam o acesso à educação""}",0,Decidim::Assembly,1,,0,false
3932,Decidim::Proposals::Proposal,11774,1463179,2023-10-05T01:12:18.163872,2023-10-05T01:12:18.163872,0,1,,Decidim::Proposals::Proposal,11774,Decidim::UserBaseEntity,"{""pt-BR"": ""Os jovens têm ideias valiosas que merecem ser consideradas.\n""}",0,Decidim::Assembly,1,,0,false
3933,Decidim::Proposals::Proposal,12055,1453800,2023-10-05T01:12:31.618024,2023-10-05T01:12:31.618024,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""A educação superior não deve ser um privilégio, mas um direito.""}",0,Decidim::Assembly,1,,0,false
3934,Decidim::Proposals::Proposal,11774,1463179,2023-10-05T01:13:12.732914,2023-10-05T01:13:12.732914,0,1,,Decidim::Proposals::Proposal,11774,Decidim::UserBaseEntity,"{""pt-BR"": ""Parabéns por dar destaque à importância da participação juvenil.\n""}",0,Decidim::Assembly,1,,0,false
3935,Decidim::Proposals::Proposal,11993,1463294,2023-10-05T01:13:34.212402,2023-10-05T01:13:34.212402,0,0,,Decidim::Proposals::Proposal,11993,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta Prof. Roberto Cardoso, parabéns.\nVoto 302.""}",0,Decidim::Assembly,1,,0,false
3937,Decidim::Proposals::Proposal,12025,1463295,2023-10-05T01:13:57.710885,2023-10-05T01:13:57.710885,0,0,,Decidim::Proposals::Proposal,12025,Decidim::UserBaseEntity,"{""pt-BR"": "" 😍 Parabéns pela criatividade!""}",0,Decidim::Assembly,1,,0,false
3938,Decidim::Proposals::Proposal,11774,1463179,2023-10-05T01:14:28.330901,2023-10-05T01:14:28.330901,0,0,,Decidim::Proposals::Proposal,11774,Decidim::UserBaseEntity,"{""pt-BR"": ""A juventude é a esperança do Brasil, e essa proposta reconhece isso.\n""}",0,Decidim::Assembly,1,,0,false
3939,Decidim::Proposals::Proposal,11774,1463179,2023-10-05T01:14:54.234265,2023-10-05T01:14:54.234265,0,0,,Decidim::Proposals::Proposal,11774,Decidim::UserBaseEntity,"{""pt-BR"": ""Estou emocionado por ver alguém defendendo os direitos dos jovens.\n""}",0,Decidim::Assembly,1,,0,false
3940,Decidim::Proposals::Proposal,11774,1463179,2023-10-05T01:15:24.042032,2023-10-05T01:15:24.042032,0,0,,Decidim::Proposals::Proposal,11774,Decidim::UserBaseEntity,"{""pt-BR"": ""Vamos unir esforços para criar um ambiente onde os jovens prosperem.\n""}",0,Decidim::Assembly,1,,0,false
3953,Decidim::Proposals::Proposal,12055,1463302,2023-10-05T01:26:02.164609,2023-10-05T01:26:02.164609,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""A educação é o caminho para o progresso, e esse sistema ajudará a alcançá-lo.\n""}",0,Decidim::Assembly,1,,0,false
4011,Decidim::Proposals::Proposal,11995,1453801,2023-10-05T01:59:12.293989,2023-10-05T01:59:12.293989,0,1,,Decidim::Proposals::Proposal,11995,Decidim::UserBaseEntity,"{""pt-BR"": ""Bela proposta. Da uma olhada na minha proposta: gid://decide/Decidim::Proposals::Proposal/11775""}",0,Decidim::Assembly,1,,0,false
3941,Decidim::Proposals::Proposal,11774,1463179,2023-10-05T01:16:17.83227,2023-10-05T01:16:17.83227,0,0,,Decidim::Proposals::Proposal,11774,Decidim::UserBaseEntity,"{""pt-BR"": ""A participação dos jovens é a chave para um Brasil mais inclusivo e igualitário.\n""}",0,Decidim::Assembly,1,,0,false
3942,Decidim::Proposals::Proposal,12055,1453800,2023-10-05T01:16:43.946618,2023-10-05T01:16:43.946618,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Vamos apoiar essa causa para construir um país mais justo e educado.""}",0,Decidim::Assembly,1,,0,false
3947,Decidim::Proposals::Proposal,12055,1453800,2023-10-05T01:19:13.171648,2023-10-05T01:19:13.171648,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""A mobilidade estudantil é um investimento no potencial humano.""}",0,Decidim::Assembly,1,,0,false
3948,Decidim::Proposals::Proposal,12055,1453800,2023-10-05T01:21:05.608162,2023-10-05T01:21:05.608162,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Educação superior acessível é um direito que todos devem ter.""}",0,Decidim::Assembly,1,,0,false
3950,Decidim::Proposals::Proposal,12055,1463302,2023-10-05T01:24:16.910605,2023-10-05T01:24:16.910605,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Um Sistema Nacional de Transporte Universitário é um passo crucial para uma educação mais acessível.\n""}",0,Decidim::Assembly,1,,0,false
3951,Decidim::Proposals::Proposal,12055,1463302,2023-10-05T01:24:58.137627,2023-10-05T01:24:58.137627,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Todos os estudantes brasileiros merecem acesso igualitário à educação superior.\n""}",0,Decidim::Assembly,1,,0,false
3954,Decidim::Proposals::Proposal,12055,1453800,2023-10-05T01:26:06.185303,2023-10-05T01:26:06.185303,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Um Brasil com mais educação é um Brasil com um futuro mais brilhante.""}",0,Decidim::Assembly,1,,0,false
3957,Decidim::Proposals::Proposal,12055,1463302,2023-10-05T01:27:58.363321,2023-10-05T01:27:58.363321,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Essa proposta tornará o sonho da educação superior uma realidade para muitos.\n""}",0,Decidim::Assembly,1,,0,false
3959,Decidim::Proposals::Proposal,12055,1463302,2023-10-05T01:29:24.17238,2023-10-05T01:29:24.17238,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Acesso à educação superior é um direito de todos, independentemente de onde vivam.\n""}",0,Decidim::Assembly,1,,0,false
3962,Decidim::Proposals::Proposal,12055,1453800,2023-10-05T01:30:52.083188,2023-10-05T01:30:52.083188,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Um Sistema Nacional de Transporte Universitário é um passo importante.""}",0,Decidim::Assembly,1,,0,false
3963,Decidim::Proposals::Proposal,12055,1463302,2023-10-05T01:30:54.067148,2023-10-05T01:30:54.067148,0,0,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""A barreira geográfica não deve ser um obstáculo para o ensino superior.\n""}",0,Decidim::Assembly,1,,0,false
3965,Decidim::Proposals::Proposal,12055,1463302,2023-10-05T01:32:22.366446,2023-10-05T01:32:22.366446,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""Vamos apoiar essa proposta para criar um Brasil mais educado e competitivo.\n""}",0,Decidim::Assembly,1,,0,false
3968,Decidim::Proposals::Proposal,11969,1463309,2023-10-05T01:39:59.893162,2023-10-05T01:39:59.893162,0,0,,Decidim::Proposals::Proposal,11969,Decidim::UserBaseEntity,"{""pt-BR"": ""Totalmente necessário! Parabéns pela proposta 👏👏""}",0,Decidim::Assembly,1,,0,false
3969,Decidim::Proposals::Proposal,12055,1463302,2023-10-05T01:40:07.983204,2023-10-05T01:40:07.983204,0,1,,Decidim::Proposals::Proposal,12055,Decidim::UserBaseEntity,"{""pt-BR"": ""A educação é a chave para um futuro melhor, e esse sistema a tornará mais acessível.\n""}",0,Decidim::Assembly,1,,0,false
3971,Decidim::Proposals::Proposal,11944,1453801,2023-10-05T01:41:43.17141,2023-10-05T01:41:43.17141,0,1,,Decidim::Proposals::Proposal,11944,Decidim::UserBaseEntity,"{""pt-BR"": ""Muito bem, da uma olhada em minha proposta: gid://decide/Decidim::Proposals::Proposal/11775""}",0,Decidim::Assembly,1,,0,false
3974,Decidim::Proposals::Proposal,12030,1453801,2023-10-05T01:42:51.933278,2023-10-05T01:42:51.933278,0,1,,Decidim::Proposals::Proposal,12030,Decidim::UserBaseEntity,"{""pt-BR"": ""Show! Da uma olhada na minha proposta: gid://decide/Decidim::Proposals::Proposal/11775""}",0,Decidim::Assembly,1,,0,false
